-1.395468965883837242e+01,-1.626966748540921515e+01
-7.118683007156651144e+00,-7.482405072710371030e+00
-7.441961685243549951e+00,-9.281915921400791802e+00
-9.883207088808012131e+00,-1.160630177921029471e+01
3.207108602281368093e+01,5.500073761230630964e+01
-1.240455071152564415e+01,-1.325115989850225162e+01
1.503004162240391572e+01,-1.436119476741619394e+01
1.398385932865132553e+01,-9.171892488276059296e+00
-6.868133954115314133e-01,-2.988891629832595598e+01
-8.003428258630560066e+00,-2.923495496794108561e+01
-1.229545286003777527e+01,-1.957349702219782728e+01
-9.320542322081896813e+00,-2.728306245530066221e+01
-1.457065081801209416e+01,-5.128305615617965607e+00
-1.616588667873005258e+00,-8.903359596275008059e+00
-1.323407590602457873e+01,-1.896706816355809266e+01
-1.278183800495290967e+01,-1.472835932365069134e+01
4.580807049601917669e+01,5.335412440003253209e+01
3.808525393192615383e+01,5.061093426286828389e+01
-1.250402347772596912e+01,-2.692856051839704890e+01
3.999251400334203055e+01,5.811317386055672785e+01
3.382653115915810815e+01,5.874533496493282314e+01
-5.946535106704917695e+00,-4.385375723341114806e+00
3.569746148049571843e+01,5.689712377958817768e+01
4.337810216624428250e+01,4.733119307794213881e+01
-2.035207695665712180e+01,-9.469009148720314073e+00
4.271863642817550755e+01,5.270559038708692867e+01
9.655103168186782270e+00,-2.819503644126781694e+01
1.184765841369246075e+01,-9.785903963631410463e-01
1.764496961821824073e+01,-6.615918911430372695e+00
3.430018656912380948e+01,5.626489590781981320e+01
1.787315045761880228e+01,-1.102504059498482469e+01
-7.718075755662043846e+00,-9.219283529392550136e+00
3.993551876440903925e+01,4.899143026164249193e+01
-6.935052114565241510e+00,-2.080174199835468585e+01
-1.403601414624003318e+01,-2.052351084552099536e+01
-1.334286251137031698e+01,3.445614515845175418e+00
-7.899407294654380962e+00,-1.829206472468507272e+01
-9.031693810141112166e+00,-1.943131447090807740e+01
3.130315413843724315e+01,5.744459085877313242e+01
-1.104437321834578611e+01,-5.857782500638706757e+00
8.843459658385492972e+00,-3.769261205808032855e+01
-1.525372486806858241e+01,-2.480025836002720752e+01
-9.461765172979658800e+00,-1.402933011178443401e+01
3.992980519225054792e+01,3.892383180840312917e+01
4.527000998102526097e+01,4.819188478757948246e+01
-9.132872015004084076e+00,-2.850768610667730130e+01
4.145172738195414297e+01,4.697124963344235482e+01
3.804933582594187413e+01,4.123110913111294451e+01
-1.260531759382157446e+01,-2.438164481157512142e+01
-5.089318205460642730e+00,-7.066288517173617834e+00
-1.417171506496282340e+01,-9.746215098075907690e+00
2.012147836768090947e+00,-2.743720157011730620e+01
3.776919448909568899e+01,5.234889409805764160e+01
-9.490530817449016610e+00,-2.450263260087837835e+01
-1.360048201051802508e+01,-3.436631140889667080e+01
-1.051467265391098849e+01,-1.149060451330452892e+01
-5.275790272846996309e+00,-1.374135971858617467e+01
-8.617990300102038148e+00,-1.720129120540653389e+01
-7.303130751679900889e+00,-1.344324048200253507e+01
-1.612770068762695885e+01,-1.764478612921280742e+01
-1.749963406232027197e+01,-1.235044899630044668e+01
4.473455218840967973e+01,5.151072907765217934e+01
-1.315734153509451509e+01,-2.169628922041165708e+01
-1.600269054881144726e+01,-1.071203171881320593e+01
3.662950291541735481e+01,5.514394159940583506e+01
-1.108962058761078140e+01,-5.778772513212833140e+00
-1.265365235099620911e+01,-2.630817956385615020e+01
3.906562721734685084e+01,5.057493503089263953e+01
-1.059078010811586168e+01,-6.869187034390343172e+00
2.852067185161383023e+00,-9.664268404274732660e+00
4.071565115424350978e+01,5.539650429456467151e+01
4.119253239598633343e+01,5.586725483440311280e+01
-1.639264239064072015e+01,-2.015052320082390125e+01
-1.287019104488223142e+01,-9.880509510878917823e+00
-1.815255857106592075e+01,-5.916435508448671499e+00
-1.490235736119353405e+01,-7.428617029711112707e+00
9.664889766878298261e+00,-2.483355225985142312e+01
4.327289348202334907e+01,5.662671430666097905e+01
-1.490149668263594229e+01,-3.009994108325450313e+01
2.023992743619347223e+01,-1.456265738150430167e+01
4.542076488120969202e+01,3.894759215240627981e+01
-6.717658931459911109e+00,-3.194559919771283063e+01
-1.725539449293068373e+01,-1.067253782202048029e+01
3.693861183138194093e+01,5.908047778998849964e+01
1.114290828852261939e+01,-2.118636906235832384e+01
4.702171521166584256e+01,5.017443303440349212e+01
-1.919884912717827774e+01,-2.299304117747509935e+01
1.763374798995407033e+01,-2.377709869437138579e+00
1.938296713975949359e+01,-1.897448177013529858e+01
2.239917773826578085e+01,-8.538721111803516450e+00
6.159857645200267129e+00,-2.997623876005510013e+01
-3.722950864689850703e-01,-3.305193495029225659e+01
4.405448224848058203e+01,4.206309186453729865e+01
1.340660394396680566e+01,-4.869507200552857462e+00
3.904054728583847123e+01,4.688296730177764715e+01
3.363777529644545439e+01,5.426415778137910451e+01
4.318439206635886762e+01,4.494241361112546684e+01
4.490131539501814473e+01,4.582408935509634063e+01
4.510665685839487082e+01,5.003266792627668025e+01
3.889271795866866199e+01,4.716443431101688333e+01
3.786982577752340973e+01,5.411445454572506719e+01
3.981578926530549722e+01,4.468554815976239780e+01
4.154451742902080724e+01,4.449199029964313468e+01
4.629541969817894653e+01,4.383114105166529129e+01
4.352064634096357310e+01,5.433638307991767391e+01
4.729386087929149340e+01,4.693810247385754764e+01
3.974213235964236901e+01,4.227178922156988961e+01
2.864096021910775391e+01,5.651550008167194505e+01
3.944534962971798819e+01,5.530910466513827828e+01
3.531314445319253537e+01,4.488797924700484998e+01
3.506598070703796566e+01,5.142814422001553254e+01
4.248403123509441315e+01,5.089462241870311487e+01
3.005141640408298898e+01,5.532719283141500455e+01
4.123077994776549815e+01,5.366255971313968587e+01
3.802078370978905042e+01,5.663684456658751287e+01
2.792352589895189396e+01,5.397868127470010080e+01
3.365703672958186132e+01,5.595247683790983473e+01
3.077209616147469617e+01,6.056475772688835235e+01
4.180504019353691803e+01,4.072132778489081062e+01
4.292494883093055336e+01,4.920430177622237267e+01
4.127716067236482900e+01,4.969171062903596692e+01
4.090674822286720769e+01,5.162678643379781818e+01
3.999538100814228159e+01,5.059435305702602648e+01
3.921755375748627870e+01,5.196264137716698883e+01
3.398620272505762330e+01,4.723570253843313083e+01
3.301915993759732970e+01,3.971739542600812456e+01
3.583744569629912746e+01,4.328446707911043490e+01
3.263173027860408837e+01,3.278808084446109206e+01
3.365797784341212662e+01,4.442113906812279822e+01
2.891435717935380012e+01,4.478362378652897036e+01
2.896074312333181311e+01,4.789449871354842969e+01
